organism,year,level,n_transects,year_zero,tidalheight,years_pres,density,density_nonzero
Littorina saxatilis,1997,8,6,16,1.7399999999999998,36,356.94444444444446,356.94444444444446
Littorina saxatilis,1997,9,6,16,1.392,36,322.22222222222223,322.22222222222223
Littorina saxatilis,1997,10,6,16,1.044,36,1.3888888888888888,1.3888888888888888
Littorina saxatilis,1997,11,6,16,0.696,36,277.77777777777777,277.77777777777777
Littorina saxatilis,1997,12,6,16,0.348,36,41.666666666666664,41.666666666666664
Littorina saxatilis,1997,13,4,16,0,36,2.083333333333333,2.083333333333333
Littorina saxatilis,1998,5,5,17,2.784,36,1261.6666666666667,1261.6666666666667
Littorina saxatilis,1998,6,5,17,2.436,36,500,500
Littorina saxatilis,1998,7,7,17,2.088,36,340.4761904761905,340.4761904761905
Littorina saxatilis,1998,8,7,17,1.7399999999999998,36,205.95238095238093,205.95238095238093
Littorina saxatilis,1998,9,7,17,1.392,36,229.7619047619048,229.7619047619048
Littorina saxatilis,1998,10,7,17,1.044,36,0,0.01
Littorina saxatilis,1998,11,7,17,0.696,36,14.285714285714286,14.285714285714286
Littorina saxatilis,1998,12,7,17,0.348,36,0,0.01
Littorina saxatilis,1998,13,6,17,0,36,0,0.01
Littorina saxatilis,1999,5,4,18,2.784,36,1152.0833333333333,1152.0833333333333
Littorina saxatilis,1999,6,5,18,2.436,36,2181.666666666667,2181.666666666667
Littorina saxatilis,1999,7,5,18,2.088,36,1275,1275
Littorina saxatilis,1999,8,5,18,1.7399999999999998,36,203.33333333333331,203.33333333333331
Littorina saxatilis,1999,9,5,18,1.392,36,146.66666666666666,146.66666666666666
Littorina saxatilis,1999,10,5,18,1.044,36,13.333333333333332,13.333333333333332
Littorina saxatilis,1999,11,5,18,0.696,36,0,0.01
Littorina saxatilis,1999,12,5,18,0.348,36,0,0.01
Littorina saxatilis,1999,13,5,18,0,36,0,0.01
Littorina saxatilis,2000,5,7,19,2.784,36,158.33333333333331,158.33333333333331
Littorina saxatilis,2000,6,7,19,2.436,36,190.47619047619048,190.47619047619048
Littorina saxatilis,2000,7,7,19,2.088,36,103.57142857142858,103.57142857142858
Littorina saxatilis,2000,8,7,19,1.7399999999999998,36,101.19047619047618,101.19047619047618
Littorina saxatilis,2000,9,7,19,1.392,36,0,0.01
Littorina saxatilis,2000,10,7,19,1.044,36,0,0.01
Littorina saxatilis,2000,11,7,19,0.696,36,0,0.01
Littorina saxatilis,2000,12,7,19,0.348,36,0,0.01
Littorina saxatilis,2000,13,6,19,0,36,0,0.01
Littorina saxatilis,2001,5,3,20,2.784,36,8.333333333333332,8.333333333333332
Littorina saxatilis,2001,6,5,20,2.436,36,28.333333333333332,28.333333333333332
Littorina saxatilis,2001,7,6,20,2.088,36,138.88888888888889,138.88888888888889
Littorina saxatilis,2001,8,6,20,1.7399999999999998,36,20.833333333333332,20.833333333333332
Littorina saxatilis,2001,9,6,20,1.392,36,1.3888888888888888,1.3888888888888888
Littorina saxatilis,2001,10,6,20,1.044,36,8.333333333333332,8.333333333333332
Littorina saxatilis,2001,11,6,20,0.696,36,12.5,12.5
Littorina saxatilis,2001,12,6,20,0.348,36,0,0.01
Littorina saxatilis,2001,13,6,20,0,36,0,0.01
Littorina saxatilis,2002,5,5,21,2.784,36,91.66666666666667,91.66666666666667
Littorina saxatilis,2002,6,5,21,2.436,36,1001.6666666666669,1001.6666666666669
Littorina saxatilis,2002,7,5,21,2.088,36,1416.6666666666667,1416.6666666666667
Littorina saxatilis,2002,8,5,21,1.7399999999999998,36,133.33333333333334,133.33333333333334
Littorina saxatilis,2002,9,5,21,1.392,36,5,5
Littorina saxatilis,2002,10,5,21,1.044,36,0,0.01
Littorina saxatilis,2002,11,5,21,0.696,36,0,0.01
Littorina saxatilis,2002,12,5,21,0.348,36,0,0.01
Littorina saxatilis,2002,13,4,21,0,36,114.58333333333333,114.58333333333333
Littorina saxatilis,2003,5,5,22,2.784,36,103.33333333333331,103.33333333333331
Littorina saxatilis,2003,6,5,22,2.436,36,60,60
Littorina saxatilis,2003,7,5,22,2.088,36,143.33333333333334,143.33333333333334
Littorina saxatilis,2003,8,5,22,1.7399999999999998,36,51.66666666666668,51.66666666666668
Littorina saxatilis,2003,9,5,22,1.392,36,10,10
Littorina saxatilis,2003,10,5,22,1.044,36,0,0.01
Littorina saxatilis,2003,11,5,22,0.696,36,0,0.01
Littorina saxatilis,2003,12,5,22,0.348,36,0,0.01
Littorina saxatilis,2003,13,4,22,0,36,0,0.01
Littorina saxatilis,2004,5,4,23,2.784,36,395.8333333333333,395.8333333333333
Littorina saxatilis,2004,6,5,23,2.436,36,373.33333333333337,373.33333333333337
Littorina saxatilis,2004,7,5,23,2.088,36,354.99999999999994,354.99999999999994
Littorina saxatilis,2004,8,5,23,1.7399999999999998,36,168.33333333333331,168.33333333333331
Littorina saxatilis,2004,9,5,23,1.392,36,125,125
Littorina saxatilis,2004,10,5,23,1.044,36,0,0.01
Littorina saxatilis,2004,11,5,23,0.696,36,1.6666666666666665,1.6666666666666665
Littorina saxatilis,2004,12,5,23,0.348,36,1.6666666666666665,1.6666666666666665
Littorina saxatilis,2004,13,5,23,0,36,0,0.01
Littorina saxatilis,2005,5,3,24,2.784,36,397.22222222222223,397.22222222222223
Littorina saxatilis,2005,6,4,24,2.436,36,654.1666666666666,654.1666666666666
Littorina saxatilis,2005,7,4,24,2.088,36,1837.5,1837.5
Littorina saxatilis,2005,8,4,24,1.7399999999999998,36,39.58333333333333,39.58333333333333
Littorina saxatilis,2005,9,4,24,1.392,36,18.75,18.75
Littorina saxatilis,2005,10,4,24,1.044,36,0,0.01
Littorina saxatilis,2005,11,4,24,0.696,36,0,0.01
Littorina saxatilis,2005,12,3,24,0.348,36,0,0.01
Littorina saxatilis,2005,13,2,24,0,36,0,0.01
Littorina saxatilis,2006,5,5,25,2.784,36,1004.9999999999999,1004.9999999999999
Littorina saxatilis,2006,6,6,25,2.436,36,786.1111111111112,786.1111111111112
Littorina saxatilis,2006,7,6,25,2.088,36,279.1666666666667,279.1666666666667
Littorina saxatilis,2006,8,6,25,1.7399999999999998,36,25,25
Littorina saxatilis,2006,9,6,25,1.392,36,13.88888888888889,13.88888888888889
Littorina saxatilis,2006,10,6,25,1.044,36,0,0.01
Littorina saxatilis,2006,11,6,25,0.696,36,0,0.01
Littorina saxatilis,2006,12,5,25,0.348,36,0,0.01
Littorina saxatilis,2006,13,3,25,0,36,5.555555555555555,5.555555555555555
Littorina saxatilis,2009,5,5,28,2.784,36,698.3333333333333,698.3333333333333
Littorina saxatilis,2009,6,6,28,2.436,36,513.8888888888889,513.8888888888889
Littorina saxatilis,2009,7,6,28,2.088,36,91.66666666666667,91.66666666666667
Littorina saxatilis,2009,8,6,28,1.7399999999999998,36,33.333333333333336,33.333333333333336
Littorina saxatilis,2009,9,6,28,1.392,36,18.055555555555554,18.055555555555554
Littorina saxatilis,2009,10,6,28,1.044,36,1.3888888888888888,1.3888888888888888
Littorina saxatilis,2009,11,6,28,0.696,36,8.333333333333332,8.333333333333332
Littorina saxatilis,2009,12,4,28,0.348,36,3.125,3.125
Littorina saxatilis,2009,13,1,28,0,36,0,0.01
Littorina saxatilis,2010,5,3,29,2.784,36,0,0.01
Littorina saxatilis,2010,6,3,29,2.436,36,16.666666666666664,16.666666666666664
Littorina saxatilis,2010,7,3,29,2.088,36,0,0.01
Littorina saxatilis,2010,8,3,29,1.7399999999999998,36,0,0.01
Littorina saxatilis,2010,9,3,29,1.392,36,2.7777777777777777,2.7777777777777777
Littorina saxatilis,2010,10,3,29,1.044,36,0,0.01
Littorina saxatilis,2010,11,3,29,0.696,36,0,0.01
Littorina saxatilis,2010,12,3,29,0.348,36,0,0.01
Littorina saxatilis,2010,13,2,29,0,36,0,0.01
Littorina saxatilis,2011,5,3,30,2.784,36,0,0.01
Littorina saxatilis,2011,6,4,30,2.436,36,31.25,31.25
Littorina saxatilis,2011,7,4,30,2.088,36,4.166666666666666,4.166666666666666
Littorina saxatilis,2011,8,4,30,1.7399999999999998,36,0,0.01
Littorina saxatilis,2011,9,4,30,1.392,36,0,0.01
Littorina saxatilis,2011,10,4,30,1.044,36,0,0.01
Littorina saxatilis,2011,11,4,30,0.696,36,0,0.01
Littorina saxatilis,2011,12,4,30,0.348,36,0,0.01
Littorina saxatilis,2012,5,4,31,2.784,36,66.66666666666666,66.66666666666666
Littorina saxatilis,2012,6,4,31,2.436,36,10.416666666666666,10.416666666666666
Littorina saxatilis,2012,7,4,31,2.088,36,79.16666666666666,79.16666666666666
Littorina saxatilis,2012,8,4,31,1.7399999999999998,36,0,0.01
Littorina saxatilis,2012,9,4,31,1.392,36,0,0.01
Littorina saxatilis,2012,10,4,31,1.044,36,0,0.01
Littorina saxatilis,2012,11,4,31,0.696,36,0,0.01
Littorina saxatilis,2012,12,3,31,0.348,36,0,0.01
Littorina saxatilis,2013,5,2,32,2.784,36,8.333333333333332,8.333333333333332
Littorina saxatilis,2013,6,3,32,2.436,36,0,0.01
Littorina saxatilis,2013,7,2,32,2.088,36,0,0.01
Littorina saxatilis,2013,8,3,32,1.7399999999999998,36,2.7777777777777777,2.7777777777777777
Littorina saxatilis,2013,9,3,32,1.392,36,0,0.01
Littorina saxatilis,2013,10,3,32,1.044,36,16.666666666666664,16.666666666666664
Littorina saxatilis,2013,11,3,32,0.696,36,5.555555555555555,5.555555555555555
Littorina saxatilis,2013,12,3,32,0.348,36,27.77777777777778,27.77777777777778
Littorina saxatilis,2013,13,2,32,0,36,20.833333333333332,20.833333333333332
Littorina saxatilis,2014,5,4,33,2.784,36,6.25,6.25
Littorina saxatilis,2014,6,4,33,2.436,36,8.333333333333332,8.333333333333332
Littorina saxatilis,2014,7,4,33,2.088,36,10.416666666666666,10.416666666666666
Littorina saxatilis,2014,8,4,33,1.7399999999999998,36,0,0.01
Littorina saxatilis,2014,9,4,33,1.392,36,2.083333333333333,2.083333333333333
Littorina saxatilis,2014,10,4,33,1.044,36,0,0.01
Littorina saxatilis,2014,11,4,33,0.696,36,0,0.01
Littorina saxatilis,2014,12,4,33,0.348,36,6.25,6.25
Littorina saxatilis,2014,13,2,33,0,36,0,0.01
Littorina saxatilis,2015,5,3,34,2.784,36,1316.6666666666665,1316.6666666666665
Littorina saxatilis,2015,6,4,34,2.436,36,589.5833333333334,589.5833333333334
Littorina saxatilis,2015,7,4,34,2.088,36,493.75,493.75
Littorina saxatilis,2015,8,4,34,1.7399999999999998,36,156.25,156.25
Littorina saxatilis,2015,9,4,34,1.392,36,247.91666666666666,247.91666666666666
Littorina saxatilis,2015,10,4,34,1.044,36,0,0.01
Littorina saxatilis,2015,11,4,34,0.696,36,2.083333333333333,2.083333333333333
Littorina saxatilis,2015,12,3,34,0.348,36,0,0.01
Littorina saxatilis,2016,5,4,35,2.784,36,191.66666666666669,191.66666666666669
Littorina saxatilis,2016,6,4,35,2.436,36,83.33333333333333,83.33333333333333
Littorina saxatilis,2016,7,4,35,2.088,36,0,0.01
Littorina saxatilis,2016,8,4,35,1.7399999999999998,36,14.583333333333332,14.583333333333332
Littorina saxatilis,2016,9,4,35,1.392,36,0,0.01
Littorina saxatilis,2016,10,4,35,1.044,36,10.416666666666666,10.416666666666666
Littorina saxatilis,2016,11,4,35,0.696,36,0,0.01
Littorina saxatilis,2016,12,3,35,0.348,36,5.555555555555555,5.555555555555555
Littorina saxatilis,2016,13,1,35,0,36,0,0.01
Littorina saxatilis,2019,5,4,38,2.784,36,189.58333333333334,189.58333333333334
Littorina saxatilis,2019,6,5,38,2.436,36,650,650
Littorina saxatilis,2019,7,5,38,2.088,36,400,400
Littorina saxatilis,2019,8,5,38,1.7399999999999998,36,361.6666666666667,361.6666666666667
Littorina saxatilis,2019,9,5,38,1.392,36,131.66666666666666,131.66666666666666
Littorina saxatilis,2019,10,5,38,1.044,36,10,10
Littorina saxatilis,2019,11,5,38,0.696,36,3.333333333333333,3.333333333333333
Littorina saxatilis,2019,12,5,38,0.348,36,5,5
Littorina saxatilis,2019,13,2,38,0,36,4.166666666666666,4.166666666666666
Littorina saxatilis,2020,5,3,39,2.784,36,0,0.01
Littorina saxatilis,2020,6,3,39,2.436,36,0,0.01
Littorina saxatilis,2020,7,3,39,2.088,36,0,0.01
Littorina saxatilis,2020,8,3,39,1.7399999999999998,36,0,0.01
Littorina saxatilis,2020,9,3,39,1.392,36,0,0.01
Littorina saxatilis,2020,10,3,39,1.044,36,0,0.01
Littorina saxatilis,2020,11,3,39,0.696,36,0,0.01
Littorina saxatilis,2020,12,2,39,0.348,36,0,0.01
Littorina saxatilis,2020,13,2,39,0,36,0,0.01
Littorina saxatilis,2021,5,4,40,2.784,36,237.5,237.5
Littorina saxatilis,2021,6,5,40,2.436,36,163.33333333333331,163.33333333333331
Littorina saxatilis,2021,7,6,40,2.088,36,70.83333333333333,70.83333333333333
Littorina saxatilis,2021,8,6,40,1.7399999999999998,36,25,25
Littorina saxatilis,2021,9,6,40,1.392,36,26.38888888888889,26.38888888888889
Littorina saxatilis,2021,10,6,40,1.044,36,4.166666666666666,4.166666666666666
Littorina saxatilis,2021,11,6,40,0.696,36,18.055555555555554,18.055555555555554
Littorina saxatilis,2021,12,5,40,0.348,36,6.666666666666666,6.666666666666666
Littorina saxatilis,2021,13,4,40,0,36,0,0.01
Littorina saxatilis,2022,5,4,41,2.784,36,104.16666666666667,104.16666666666667
Littorina saxatilis,2022,6,5,41,2.436,36,0,0.01
Littorina saxatilis,2022,7,5,41,2.088,36,16.666666666666664,16.666666666666664
Littorina saxatilis,2022,8,5,41,1.7399999999999998,36,11.666666666666668,11.666666666666668
Littorina saxatilis,2022,9,5,41,1.392,36,0,0.01
Littorina saxatilis,2022,10,5,41,1.044,36,1.6666666666666665,1.6666666666666665
Littorina saxatilis,2022,11,5,41,0.696,36,10,10
Littorina saxatilis,2022,12,5,41,0.348,36,3.333333333333333,3.333333333333333
Littorina saxatilis,2022,13,4,41,0,36,2.083333333333333,2.083333333333333
Littorina saxatilis,2023,5,5,42,2.784,36,69.99999999999999,69.99999999999999
Littorina saxatilis,2023,6,5,42,2.436,36,218.3333333333333,218.3333333333333
Littorina saxatilis,2023,7,5,42,2.088,36,213.33333333333331,213.33333333333331
Littorina saxatilis,2023,8,5,42,1.7399999999999998,36,23.333333333333336,23.333333333333336
Littorina saxatilis,2023,9,5,42,1.392,36,11.666666666666668,11.666666666666668
Littorina saxatilis,2023,10,5,42,1.044,36,10,10
Littorina saxatilis,2023,11,5,42,0.696,36,0,0.01
Littorina saxatilis,2023,12,5,42,0.348,36,5,5
Littorina saxatilis,2023,13,5,42,0,36,0,0.01
Metridium senile,1982,5,6,1,2.784,34,0,0.01
Metridium senile,1982,6,6,1,2.436,34,0,0.01
Metridium senile,1982,7,6,1,2.088,34,45.833333333333336,45.833333333333336
Metridium senile,1982,8,6,1,1.7399999999999998,34,29.166666666666668,29.166666666666668
Metridium senile,1982,9,6,1,1.392,34,33.33333333333333,33.33333333333333
Metridium senile,1982,10,6,1,1.044,34,0,0.01
Metridium senile,1982,11,6,1,0.696,34,0,0.01
Metridium senile,1982,12,6,1,0.348,34,0,0.01
Metridium senile,1982,13,6,1,0,34,8.333333333333332,8.333333333333332
Metridium senile,1983,5,6,2,2.784,34,0,0.01
Metridium senile,1983,6,6,2,2.436,34,33.33333333333333,33.33333333333333
Metridium senile,1983,7,6,2,2.088,34,4.166666666666666,4.166666666666666
Metridium senile,1983,8,6,2,1.7399999999999998,34,25,25
Metridium senile,1983,9,6,2,1.392,34,4.166666666666666,4.166666666666666
Metridium senile,1983,10,6,2,1.044,34,4.166666666666666,4.166666666666666
Metridium senile,1983,11,6,2,0.696,34,12.5,12.5
Metridium senile,1983,12,5,2,0.348,34,45.00000000000001,45.00000000000001
Metridium senile,1984,5,5,3,2.784,34,0,0.01
Metridium senile,1984,6,5,3,2.436,34,0,0.01
Metridium senile,1984,7,5,3,2.088,34,0,0.01
Metridium senile,1984,8,5,3,1.7399999999999998,34,45.00000000000001,45.00000000000001
Metridium senile,1984,9,5,3,1.392,34,0,0.01
Metridium senile,1984,10,5,3,1.044,34,0,0.01
Metridium senile,1984,11,5,3,0.696,34,0,0.01
Metridium senile,1984,12,5,3,0.348,34,5,5
Metridium senile,1984,13,4,3,0,34,0,0.01
Metridium senile,1986,5,6,5,2.784,34,0,0.01
Metridium senile,1986,6,6,5,2.436,34,19.444444444444443,19.444444444444443
Metridium senile,1986,7,6,5,2.088,34,4.166666666666666,4.166666666666666
Metridium senile,1986,8,6,5,1.7399999999999998,34,31.944444444444443,31.944444444444443
Metridium senile,1986,9,6,5,1.392,34,4.166666666666666,4.166666666666666
Metridium senile,1986,10,6,5,1.044,34,1.3888888888888888,1.3888888888888888
Metridium senile,1986,11,6,5,0.696,34,0,0.01
Metridium senile,1986,12,6,5,0.348,34,0,0.01
Metridium senile,1986,13,5,5,0,34,0,0.01
Metridium senile,1987,5,4,6,2.784,34,0,0.01
Metridium senile,1987,6,6,6,2.436,34,0,0.01
Metridium senile,1987,7,6,6,2.088,34,0,0.01
Metridium senile,1987,8,6,6,1.7399999999999998,34,4.166666666666666,4.166666666666666
Metridium senile,1987,9,6,6,1.392,34,15.277777777777779,15.277777777777779
Metridium senile,1987,10,6,6,1.044,34,4.166666666666666,4.166666666666666
Metridium senile,1987,11,6,6,0.696,34,0,0.01
Metridium senile,1987,12,6,6,0.348,34,0,0.01
Metridium senile,1987,13,6,6,0,34,0,0.01
Metridium senile,1988,5,5,7,2.784,34,0,0.01
Metridium senile,1988,6,5,7,2.436,34,0,0.01
Metridium senile,1988,7,6,7,2.088,34,0,0.01
Metridium senile,1988,8,6,7,1.7399999999999998,34,125,125
Metridium senile,1988,9,6,7,1.392,34,81.94444444444443,81.94444444444443
Metridium senile,1988,10,6,7,1.044,34,16.666666666666664,16.666666666666664
Metridium senile,1988,11,6,7,0.696,34,25,25
Metridium senile,1988,12,6,7,0.348,34,0,0.01
Metridium senile,1988,13,5,7,0,34,0,0.01
Metridium senile,1989,5,4,8,2.784,34,0,0.01
Metridium senile,1989,6,6,8,2.436,34,0,0.01
Metridium senile,1989,7,6,8,2.088,34,8.333333333333332,8.333333333333332
Metridium senile,1989,8,6,8,1.7399999999999998,34,20.833333333333332,20.833333333333332
Metridium senile,1989,9,6,8,1.392,34,138.88888888888889,138.88888888888889
Metridium senile,1989,10,6,8,1.044,34,29.166666666666668,29.166666666666668
Metridium senile,1989,11,6,8,0.696,34,0,0.01
Metridium senile,1989,12,6,8,0.348,34,1.3888888888888888,1.3888888888888888
Metridium senile,1989,13,4,8,0,34,0,0.01
Metridium senile,1990,5,4,9,2.784,34,0,0.01
Metridium senile,1990,6,6,9,2.436,34,9.722222222222221,9.722222222222221
Metridium senile,1990,7,6,9,2.088,34,129.16666666666666,129.16666666666666
Metridium senile,1990,8,6,9,1.7399999999999998,34,25,25
Metridium senile,1990,9,6,9,1.392,34,26.38888888888889,26.38888888888889
Metridium senile,1990,10,6,9,1.044,34,16.666666666666664,16.666666666666664
Metridium senile,1990,11,6,9,0.696,34,0,0.01
Metridium senile,1990,12,6,9,0.348,34,0,0.01
Metridium senile,1990,13,6,9,0,34,0,0.01
Metridium senile,1991,5,3,10,2.784,34,0,0.01
Metridium senile,1991,6,4,10,2.436,34,0,0.01
Metridium senile,1991,7,5,10,2.088,34,0,0.01
Metridium senile,1991,8,5,10,1.7399999999999998,34,35.00000000000001,35.00000000000001
Metridium senile,1991,9,5,10,1.392,34,120,120
Metridium senile,1991,10,5,10,1.044,34,21.666666666666664,21.666666666666664
Metridium senile,1991,11,5,10,0.696,34,25,25
Metridium senile,1991,12,5,10,0.348,34,11.666666666666668,11.666666666666668
Metridium senile,1991,13,5,10,0,34,0,0.01
Metridium senile,1992,5,4,11,2.784,34,0,0.01
Metridium senile,1992,6,5,11,2.436,34,0,0.01
Metridium senile,1992,7,5,11,2.088,34,1.6666666666666665,1.6666666666666665
Metridium senile,1992,8,5,11,1.7399999999999998,34,3.333333333333333,3.333333333333333
Metridium senile,1992,9,5,11,1.392,34,28.333333333333332,28.333333333333332
Metridium senile,1992,10,5,11,1.044,34,1.6666666666666665,1.6666666666666665
Metridium senile,1992,11,5,11,0.696,34,0,0.01
Metridium senile,1992,12,4,11,0.348,34,0,0.01
Metridium senile,1992,13,4,11,0,34,0,0.01
Metridium senile,1993,5,4,12,2.784,34,0,0.01
Metridium senile,1993,6,6,12,2.436,34,1.3888888888888888,1.3888888888888888
Metridium senile,1993,7,6,12,2.088,34,1.3888888888888888,1.3888888888888888
Metridium senile,1993,8,6,12,1.7399999999999998,34,47.22222222222222,47.22222222222222
Metridium senile,1993,9,6,12,1.392,34,81.94444444444443,81.94444444444443
Metridium senile,1993,10,6,12,1.044,34,6.944444444444445,6.944444444444445
Metridium senile,1993,11,6,12,0.696,34,0,0.01
Metridium senile,1993,12,6,12,0.348,34,0,0.01
Metridium senile,1993,13,5,12,0,34,0,0.01
Metridium senile,1994,5,6,13,2.784,34,0,0.01
Metridium senile,1994,6,6,13,2.436,34,0,0.01
Metridium senile,1994,7,6,13,2.088,34,6.944444444444445,6.944444444444445
Metridium senile,1994,8,6,13,1.7399999999999998,34,5.555555555555555,5.555555555555555
Metridium senile,1994,9,6,13,1.392,34,2.7777777777777777,2.7777777777777777
Metridium senile,1994,10,6,13,1.044,34,1.3888888888888888,1.3888888888888888
Metridium senile,1994,11,6,13,0.696,34,4.166666666666666,4.166666666666666
Metridium senile,1994,12,6,13,0.348,34,1.3888888888888888,1.3888888888888888
Metridium senile,1994,13,6,13,0,34,2.7777777777777777,2.7777777777777777
Metridium senile,1995,5,3,14,2.784,34,0,0.01
Metridium senile,1995,6,6,14,2.436,34,0,0.01
Metridium senile,1995,7,6,14,2.088,34,22.22222222222222,22.22222222222222
Metridium senile,1995,8,6,14,1.7399999999999998,34,59.72222222222223,59.72222222222223
Metridium senile,1995,9,6,14,1.392,34,40.27777777777778,40.27777777777778
Metridium senile,1995,10,6,14,1.044,34,0,0.01
Metridium senile,1995,11,6,14,0.696,34,2.7777777777777777,2.7777777777777777
Metridium senile,1995,12,6,14,0.348,34,0,0.01
Metridium senile,1995,13,5,14,0,34,0,0.01
Metridium senile,1996,5,3,15,2.784,34,0,0.01
Metridium senile,1996,6,2,15,2.436,34,0,0.01
Metridium senile,1996,7,3,15,2.088,34,2.7777777777777777,2.7777777777777777
Metridium senile,1996,8,3,15,1.7399999999999998,34,16.666666666666664,16.666666666666664
Metridium senile,1996,9,3,15,1.392,34,30.555555555555554,30.555555555555554
Metridium senile,1996,10,3,15,1.044,34,2.7777777777777777,2.7777777777777777
Metridium senile,1996,11,3,15,0.696,34,0,0.01
Metridium senile,1996,12,3,15,0.348,34,0,0.01
Metridium senile,1996,13,2,15,0,34,0,0.01
Metridium senile,1997,5,4,16,2.784,34,0,0.01
Metridium senile,1997,6,5,16,2.436,34,0,0.01
Metridium senile,1997,7,5,16,2.088,34,0,0.01
Metridium senile,1997,8,5,16,1.7399999999999998,34,0,0.01
Metridium senile,1997,9,5,16,1.392,34,0,0.01
Metridium senile,1997,10,5,16,1.044,34,1.6666666666666665,1.6666666666666665
Metridium senile,1997,11,5,16,0.696,34,0,0.01
Metridium senile,1997,12,5,16,0.348,34,3.333333333333333,3.333333333333333
Metridium senile,1997,13,4,16,0,34,0,0.01
Metridium senile,1998,5,4,17,2.784,34,0,0.01
Metridium senile,1998,6,4,17,2.436,34,0,0.01
Metridium senile,1998,7,6,17,2.088,34,1.3888888888888888,1.3888888888888888
Metridium senile,1998,8,6,17,1.7399999999999998,34,0,0.01
Metridium senile,1998,9,6,17,1.392,34,6.944444444444445,6.944444444444445
Metridium senile,1998,10,6,17,1.044,34,22.22222222222222,22.22222222222222
Metridium senile,1998,11,6,17,0.696,34,23.61111111111111,23.61111111111111
Metridium senile,1998,12,6,17,0.348,34,5.555555555555555,5.555555555555555
Metridium senile,1998,13,6,17,0,34,0,0.01
Metridium senile,1999,5,3,18,2.784,34,0,0.01
Metridium senile,1999,6,4,18,2.436,34,0,0.01
Metridium senile,1999,7,4,18,2.088,34,0,0.01
Metridium senile,1999,8,4,18,1.7399999999999998,34,0,0.01
Metridium senile,1999,9,4,18,1.392,34,25,25
Metridium senile,1999,10,4,18,1.044,34,6.25,6.25
Metridium senile,1999,11,4,18,0.696,34,0,0.01
Metridium senile,1999,12,4,18,0.348,34,0,0.01
Metridium senile,1999,13,4,18,0,34,0,0.01
Metridium senile,2000,5,6,19,2.784,34,0,0.01
Metridium senile,2000,6,6,19,2.436,34,0,0.01
Metridium senile,2000,7,6,19,2.088,34,2.7777777777777777,2.7777777777777777
Metridium senile,2000,8,6,19,1.7399999999999998,34,6.944444444444445,6.944444444444445
Metridium senile,2000,9,6,19,1.392,34,23.61111111111111,23.61111111111111
Metridium senile,2000,10,6,19,1.044,34,1.3888888888888888,1.3888888888888888
Metridium senile,2000,11,6,19,0.696,34,19.444444444444443,19.444444444444443
Metridium senile,2000,12,6,19,0.348,34,0,0.01
Metridium senile,2000,13,5,19,0,34,0,0.01
Metridium senile,2001,5,2,20,2.784,34,0,0.01
Metridium senile,2001,6,4,20,2.436,34,0,0.01
Metridium senile,2001,7,5,20,2.088,34,0,0.01
Metridium senile,2001,8,5,20,1.7399999999999998,34,20,20
Metridium senile,2001,9,5,20,1.392,34,5,5
Metridium senile,2001,10,5,20,1.044,34,3.333333333333333,3.333333333333333
Metridium senile,2001,11,5,20,0.696,34,0,0.01
Metridium senile,2001,12,5,20,0.348,34,0,0.01
Metridium senile,2001,13,5,20,0,34,0,0.01
Metridium senile,2002,5,4,21,2.784,34,0,0.01
Metridium senile,2002,6,4,21,2.436,34,0,0.01
Metridium senile,2002,7,4,21,2.088,34,43.75000000000001,43.75000000000001
Metridium senile,2002,8,4,21,1.7399999999999998,34,0,0.01
Metridium senile,2002,9,4,21,1.392,34,0,0.01
Metridium senile,2002,10,4,21,1.044,34,0,0.01
Metridium senile,2002,11,4,21,0.696,34,2.083333333333333,2.083333333333333
Metridium senile,2002,12,4,21,0.348,34,0,0.01
Metridium senile,2002,13,3,21,0,34,0,0.01
Metridium senile,2003,5,4,22,2.784,34,0,0.01
Metridium senile,2003,6,4,22,2.436,34,2.083333333333333,2.083333333333333
Metridium senile,2003,7,4,22,2.088,34,2.083333333333333,2.083333333333333
Metridium senile,2003,8,4,22,1.7399999999999998,34,8.333333333333332,8.333333333333332
Metridium senile,2003,9,4,22,1.392,34,14.583333333333334,14.583333333333334
Metridium senile,2003,10,4,22,1.044,34,0,0.01
Metridium senile,2003,11,4,22,0.696,34,0,0.01
Metridium senile,2003,12,4,22,0.348,34,0,0.01
Metridium senile,2003,13,4,22,0,34,0,0.01
Metridium senile,2004,5,3,23,2.784,34,0,0.01
Metridium senile,2004,6,4,23,2.436,34,0,0.01
Metridium senile,2004,7,4,23,2.088,34,85.41666666666666,85.41666666666666
Metridium senile,2004,8,4,23,1.7399999999999998,34,54.16666666666666,54.16666666666666
Metridium senile,2004,9,4,23,1.392,34,137.5,137.5
Metridium senile,2004,10,4,23,1.044,34,145.83333333333331,145.83333333333331
Metridium senile,2004,11,4,23,0.696,34,2.083333333333333,2.083333333333333
Metridium senile,2004,12,4,23,0.348,34,0,0.01
Metridium senile,2004,13,4,23,0,34,0,0.01
Metridium senile,2005,5,2,24,2.784,34,0,0.01
Metridium senile,2005,6,3,24,2.436,34,0,0.01
Metridium senile,2005,7,3,24,2.088,34,19.444444444444443,19.444444444444443
Metridium senile,2005,8,3,24,1.7399999999999998,34,105.55555555555556,105.55555555555556
Metridium senile,2005,9,3,24,1.392,34,66.66666666666666,66.66666666666666
Metridium senile,2005,10,3,24,1.044,34,13.88888888888889,13.88888888888889
