organism,year,level,pc_num,n_transects,year_zero,tidalheight,years_pres,percent_cover_beta
Fucus spiralis,1988,11,0,12,7,0.696,39,0
Fucus spiralis,1988,12,0,12,7,0.348,39,0
Fucus spiralis,1988,13,0,7,7,0,39,0
Fucus spiralis,1988,14,0,2,7,-0.348,39,0
Fucus spiralis,1989,2,0,10,8,3.828,39,0
Fucus spiralis,1989,3,0,11,8,3.4799999999999995,39,0
Fucus spiralis,1989,4,0,12,8,3.1319999999999997,39,0
Fucus spiralis,1989,5,0.09090909090909091,11,8,2.784,39,9.090909090909091e-4
Fucus spiralis,1989,6,3.430555555555556,12,8,2.436,39,0.03430555555555556
Fucus spiralis,1989,7,1.3333333333333333,12,8,2.088,39,0.013333333333333332
Fucus spiralis,1989,8,4.583333333333333,12,8,1.7399999999999998,39,0.04583333333333333
Fucus spiralis,1989,9,1.25,12,8,1.392,39,0.0125
Fucus spiralis,1989,10,5.833333333333333,12,8,1.044,39,0.05833333333333333
Fucus spiralis,1989,11,2.5,12,8,0.696,39,0.025
Fucus spiralis,1989,12,0,11,8,0.348,39,0
Fucus spiralis,1989,13,0,8,8,0,39,0
Fucus spiralis,1989,14,0,1,8,-0.348,39,0
Fucus spiralis,1990,2,0,10,9,3.828,39,0
Fucus spiralis,1990,3,0,11,9,3.4799999999999995,39,0
Fucus spiralis,1990,4,0.9444444444444444,12,9,3.1319999999999997,39,0.009444444444444445
Fucus spiralis,1990,5,1.0909090909090908,11,9,2.784,39,0.010909090909090908
Fucus spiralis,1990,6,1.4444444444444444,12,9,2.436,39,0.014444444444444444
Fucus spiralis,1990,7,3.3333333333333335,12,9,2.088,39,0.03333333333333333
Fucus spiralis,1990,8,2.1666666666666665,12,9,1.7399999999999998,39,0.021666666666666664
Fucus spiralis,1990,9,0.638888888888889,12,9,1.392,39,0.006388888888888889
Fucus spiralis,1990,10,0,12,9,1.044,39,0
Fucus spiralis,1990,11,0,12,9,0.696,39,0
Fucus spiralis,1990,12,0.4166666666666667,12,9,0.348,39,0.004166666666666667
Fucus spiralis,1990,13,0.36363636363636365,11,9,0,39,0.0036363636363636364
Fucus spiralis,1991,2,0,8,10,3.828,39,0
Fucus spiralis,1991,3,0,9,10,3.4799999999999995,39,0
Fucus spiralis,1991,4,5.657407407407407,9,10,3.1319999999999997,39,0.056574074074074075
Fucus spiralis,1991,5,10,8,10,2.784,39,0.1
Fucus spiralis,1991,6,9.833333333333334,9,10,2.436,39,0.09833333333333334
Fucus spiralis,1991,7,9.305555555555555,9,10,2.088,39,0.09305555555555556
Fucus spiralis,1991,8,1.5555555555555556,9,10,1.7399999999999998,39,0.015555555555555555
Fucus spiralis,1991,9,0,9,10,1.392,39,0
Fucus spiralis,1991,10,0,9,10,1.044,39,0
Fucus spiralis,1991,11,0,9,10,0.696,39,0
Fucus spiralis,1991,12,0,9,10,0.348,39,0
Fucus spiralis,1991,13,0,9,10,0,39,0
Fucus spiralis,1991,14,0,5,10,-0.348,39,0
Fucus spiralis,1992,2,0,14,11,3.828,39,0
Fucus spiralis,1992,3,0,14,11,3.4799999999999995,39,0
Fucus spiralis,1992,4,0,16,11,3.1319999999999997,39,0
Fucus spiralis,1992,5,14.755555555555555,15,11,2.784,39,0.14755555555555555
Fucus spiralis,1992,6,6.041666666666667,16,11,2.436,39,0.06041666666666667
Fucus spiralis,1992,7,7.947916666666667,16,11,2.088,39,0.07947916666666667
Fucus spiralis,1992,8,4.117708333333334,16,11,1.7399999999999998,39,0.041177083333333336
Fucus spiralis,1992,9,4.90625,16,11,1.392,39,0.0490625
Fucus spiralis,1992,10,1.7708333333333333,16,11,1.044,39,0.017708333333333333
Fucus spiralis,1992,11,1.3333333333333333,15,11,0.696,39,0.013333333333333332
Fucus spiralis,1992,12,0,12,11,0.348,39,0
Fucus spiralis,1992,13,0,7,11,0,39,0
Fucus spiralis,1992,14,0,1,11,-0.348,39,0
Fucus spiralis,1993,2,0,9,12,3.828,39,0
Fucus spiralis,1993,3,0,10,12,3.4799999999999995,39,0
Fucus spiralis,1993,4,0,11,12,3.1319999999999997,39,0
Fucus spiralis,1993,5,0.7333333333333333,10,12,2.784,39,0.007333333333333333
Fucus spiralis,1993,6,14.454545454545455,11,12,2.436,39,0.14454545454545456
Fucus spiralis,1993,7,8.757575757575758,11,12,2.088,39,0.08757575757575758
Fucus spiralis,1993,8,0,11,12,1.7399999999999998,39,0
Fucus spiralis,1993,9,4.818181818181818,11,12,1.392,39,0.04818181818181819
Fucus spiralis,1993,10,0.4545454545454546,11,12,1.044,39,0.004545454545454546
Fucus spiralis,1993,11,0.30303030303030304,11,12,0.696,39,0.0030303030303030303
Fucus spiralis,1993,12,0.18181818181818182,11,12,0.348,39,0.0018181818181818182
Fucus spiralis,1993,13,0,5,12,0,39,0
Fucus spiralis,1993,14,0,1,12,-0.348,39,0
Fucus spiralis,1994,2,0,10,13,3.828,39,0
Fucus spiralis,1994,3,0,10,13,3.4799999999999995,39,0
Fucus spiralis,1994,4,4.666666666666667,12,13,3.1319999999999997,39,0.04666666666666667
Fucus spiralis,1994,5,6.701388888888888,12,13,2.784,39,0.06701388888888889
Fucus spiralis,1994,6,6.263888888888889,12,13,2.436,39,0.0626388888888889
Fucus spiralis,1994,7,4.666666666666667,12,13,2.088,39,0.04666666666666667
Fucus spiralis,1994,8,2.638888888888889,12,13,1.7399999999999998,39,0.02638888888888889
Fucus spiralis,1994,9,0.4166666666666667,12,13,1.392,39,0.004166666666666667
Fucus spiralis,1994,10,0,12,13,1.044,39,0
Fucus spiralis,1994,11,0,12,13,0.696,39,0
Fucus spiralis,1994,12,0.7222222222222222,12,13,0.348,39,0.007222222222222222
Fucus spiralis,1994,13,0,12,13,0,39,0
Fucus spiralis,1994,14,0,10,13,-0.348,39,0
Fucus spiralis,1995,2,0,13,14,3.828,39,0
Fucus spiralis,1995,3,0,13,14,3.4799999999999995,39,0
Fucus spiralis,1995,4,2.604761904761905,14,14,3.1319999999999997,39,0.02604761904761905
Fucus spiralis,1995,5,1.3220512820512822,13,14,2.784,39,0.013220512820512821
Fucus spiralis,1995,6,5.285111111111111,15,14,2.436,39,0.05285111111111111
Fucus spiralis,1995,7,6.401904761904762,14,14,2.088,39,0.06401904761904763
Fucus spiralis,1995,8,5.5055555555555555,15,14,1.7399999999999998,39,0.05505555555555555
Fucus spiralis,1995,9,3.3205128205128203,13,14,1.392,39,0.0332051282051282
Fucus spiralis,1995,10,3.2305555555555556,15,14,1.044,39,0.03230555555555556
Fucus spiralis,1995,11,0.4444444444444445,15,14,0.696,39,0.0044444444444444444
Fucus spiralis,1995,12,0,13,14,0.348,39,0
Fucus spiralis,1995,13,0,11,14,0,39,0
Fucus spiralis,1995,14,0,4,14,-0.348,39,0
Fucus spiralis,1996,2,0,6,15,3.828,39,0
Fucus spiralis,1996,3,0,7,15,3.4799999999999995,39,0
Fucus spiralis,1996,4,0,7,15,3.1319999999999997,39,0
Fucus spiralis,1996,5,0,6,15,2.784,39,0
Fucus spiralis,1996,6,1.8571428571428572,7,15,2.436,39,0.018571428571428572
Fucus spiralis,1996,7,7.6190476190476195,7,15,2.088,39,0.0761904761904762
Fucus spiralis,1996,8,1.9523809523809523,7,15,1.7399999999999998,39,0.019523809523809523
Fucus spiralis,1996,9,0,7,15,1.392,39,0
Fucus spiralis,1996,10,0,7,15,1.044,39,0
Fucus spiralis,1996,11,0,7,15,0.696,39,0
Fucus spiralis,1996,12,0,5,15,0.348,39,0
Fucus spiralis,1996,13,0,4,15,0,39,0
Fucus spiralis,1997,2,0,6,16,3.828,39,0
Fucus spiralis,1997,3,0,6,16,3.4799999999999995,39,0
Fucus spiralis,1997,4,0,6,16,3.1319999999999997,39,0
Fucus spiralis,1997,5,0,6,16,2.784,39,0
Fucus spiralis,1997,6,0,6,16,2.436,39,0
Fucus spiralis,1997,7,9.333333333333334,6,16,2.088,39,0.09333333333333334
Fucus spiralis,1997,8,1.6666666666666667,6,16,1.7399999999999998,39,0.016666666666666666
Fucus spiralis,1997,9,0,6,16,1.392,39,0
Fucus spiralis,1997,10,2.2222222222222223,6,16,1.044,39,0.022222222222222223
Fucus spiralis,1997,11,0,6,16,0.696,39,0
Fucus spiralis,1997,12,0,6,16,0.348,39,0
Fucus spiralis,1997,13,0,4,16,0,39,0
Fucus spiralis,1998,2,0,10,17,3.828,39,0
Fucus spiralis,1998,3,0,10,17,3.4799999999999995,39,0
Fucus spiralis,1998,4,0,10,17,3.1319999999999997,39,0
Fucus spiralis,1998,5,0,10,17,2.784,39,0
Fucus spiralis,1998,6,0.20833333333333334,10,17,2.436,39,0.0020833333333333333
Fucus spiralis,1998,7,5.75,10,17,2.088,39,0.0575
Fucus spiralis,1998,8,2.283333333333333,10,17,1.7399999999999998,39,0.02283333333333333
Fucus spiralis,1998,9,11.366666666666667,10,17,1.392,39,0.11366666666666667
Fucus spiralis,1998,10,6.133333333333334,10,17,1.044,39,0.06133333333333334
Fucus spiralis,1998,11,3.5166666666666666,10,17,0.696,39,0.035166666666666666
Fucus spiralis,1998,12,4.458333333333333,10,17,0.348,39,0.04458333333333333
Fucus spiralis,1998,13,1.5555555555555556,9,17,0,39,0.015555555555555555
Fucus spiralis,1998,14,0,5,17,-0.348,39,0
Fucus spiralis,1999,2,0,5,18,3.828,39,0
Fucus spiralis,1999,3,0,5,18,3.4799999999999995,39,0
Fucus spiralis,1999,4,0,5,18,3.1319999999999997,39,0
Fucus spiralis,1999,5,6.388888888888889,6,18,2.784,39,0.0638888888888889
Fucus spiralis,1999,6,4.523809523809524,7,18,2.436,39,0.04523809523809524
Fucus spiralis,1999,7,0.2857142857142857,7,18,2.088,39,0.002857142857142857
Fucus spiralis,1999,8,0,6,18,1.7399999999999998,39,0
Fucus spiralis,1999,9,0,5,18,1.392,39,0
Fucus spiralis,1999,10,0,5,18,1.044,39,0
Fucus spiralis,1999,11,0,5,18,0.696,39,0
Fucus spiralis,1999,12,0,5,18,0.348,39,0
Fucus spiralis,1999,13,0,5,18,0,39,0
Fucus spiralis,1999,14,0,3,18,-0.348,39,0
Fucus spiralis,2000,2,0,7,19,3.828,39,0
Fucus spiralis,2000,3,0,7,19,3.4799999999999995,39,0
Fucus spiralis,2000,4,0,7,19,3.1319999999999997,39,0
Fucus spiralis,2000,5,0,7,19,2.784,39,0
Fucus spiralis,2000,6,3.4285714285714284,7,19,2.436,39,0.03428571428571428
Fucus spiralis,2000,7,6.523809523809524,7,19,2.088,39,0.06523809523809523
Fucus spiralis,2000,8,0,7,19,1.7399999999999998,39,0
Fucus spiralis,2000,9,0,7,19,1.392,39,0
Fucus spiralis,2000,10,0,7,19,1.044,39,0
Fucus spiralis,2000,11,0,7,19,0.696,39,0
Fucus spiralis,2000,12,0,7,19,0.348,39,0
Fucus spiralis,2000,13,0,6,19,0,39,0
Fucus spiralis,2000,14,0,5,19,-0.348,39,0
Fucus spiralis,2001,2,0,6,20,3.828,39,0
Fucus spiralis,2001,3,0,6,20,3.4799999999999995,39,0
Fucus spiralis,2001,4,0,6,20,3.1319999999999997,39,0
Fucus spiralis,2001,5,0,6,20,2.784,39,0
Fucus spiralis,2001,6,0,6,20,2.436,39,0
Fucus spiralis,2001,7,1.7222222222222223,6,20,2.088,39,0.017222222222222222
Fucus spiralis,2001,8,0.3333333333333333,6,20,1.7399999999999998,39,0.003333333333333333
Fucus spiralis,2001,9,0.7222222222222222,6,20,1.392,39,0.007222222222222222
Fucus spiralis,2001,10,0,6,20,1.044,39,0
Fucus spiralis,2001,11,0,6,20,0.696,39,0
Fucus spiralis,2001,12,0,6,20,0.348,39,0
Fucus spiralis,2001,13,0,6,20,0,39,0
Fucus spiralis,2001,14,0,3,20,-0.348,39,0
Fucus spiralis,2002,2,0,6,21,3.828,39,0
Fucus spiralis,2002,3,0,6,21,3.4799999999999995,39,0
Fucus spiralis,2002,4,0,6,21,3.1319999999999997,39,0
Fucus spiralis,2002,5,0,6,21,2.784,39,0
Fucus spiralis,2002,6,0.16666666666666666,6,21,2.436,39,0.0016666666666666666
Fucus spiralis,2002,7,0,6,21,2.088,39,0
Fucus spiralis,2002,8,0,6,21,1.7399999999999998,39,0
Fucus spiralis,2002,9,1.3944444444444446,6,21,1.392,39,0.013944444444444447
Fucus spiralis,2002,10,1.388888888888889,6,21,1.044,39,0.01388888888888889
Fucus spiralis,2002,11,0,6,21,0.696,39,0
Fucus spiralis,2002,12,0,5,21,0.348,39,0
Fucus spiralis,2002,13,0,4,21,0,39,0
Fucus spiralis,2002,14,0,2,21,-0.348,39,0
Fucus spiralis,2003,2,0,5,22,3.828,39,0
Fucus spiralis,2003,3,0,5,22,3.4799999999999995,39,0
Fucus spiralis,2003,4,0,5,22,3.1319999999999997,39,0
Fucus spiralis,2003,5,0,5,22,2.784,39,0
Fucus spiralis,2003,6,0.4,5,22,2.436,39,0.004
Fucus spiralis,2003,7,0.33333333333333337,5,22,2.088,39,0.0033333333333333335
Fucus spiralis,2003,8,0,5,22,1.7399999999999998,39,0
Fucus spiralis,2003,9,0,5,22,1.392,39,0
Fucus spiralis,2003,10,0,5,22,1.044,39,0
Fucus spiralis,2003,11,0,5,22,0.696,39,0
Fucus spiralis,2003,12,0,5,22,0.348,39,0
Fucus spiralis,2003,13,0,4,22,0,39,0
Fucus spiralis,2003,14,0,1,22,-0.348,39,0
Fucus spiralis,2004,2,0,6,23,3.828,39,0
Fucus spiralis,2004,3,0,6,23,3.4799999999999995,39,0
Fucus spiralis,2004,4,0,6,23,3.1319999999999997,39,0
Fucus spiralis,2004,5,0,6,23,2.784,39,0
Fucus spiralis,2004,6,0,6,23,2.436,39,0
Fucus spiralis,2004,7,0,6,23,2.088,39,0
Fucus spiralis,2004,8,0,6,23,1.7399999999999998,39,0
Fucus spiralis,2004,9,0.6111111111111112,6,23,1.392,39,0.006111111111111111
Fucus spiralis,2004,10,0,6,23,1.044,39,0
Fucus spiralis,2004,11,0,6,23,0.696,39,0
Fucus spiralis,2004,12,0,6,23,0.348,39,0
Fucus spiralis,2004,13,0,5,23,0,39,0
Fucus spiralis,2004,14,0.4,5,23,-0.348,39,0.004
Fucus spiralis,2005,2,0,4,24,3.828,39,0
Fucus spiralis,2005,3,0,4,24,3.4799999999999995,39,0
Fucus spiralis,2005,4,0.5,4,24,3.1319999999999997,39,0.005
Fucus spiralis,2005,5,0.25,4,24,2.784,39,0.0025
Fucus spiralis,2005,6,0,4,24,2.436,39,0
Fucus spiralis,2005,7,0,4,24,2.088,39,0
Fucus spiralis,2005,8,0,4,24,1.7399999999999998,39,0
Fucus spiralis,2005,9,0,4,24,1.392,39,0
Fucus spiralis,2005,10,0,4,24,1.044,39,0
Fucus spiralis,2005,11,0,4,24,0.696,39,0
Fucus spiralis,2005,12,0,3,24,0.348,39,0
Fucus spiralis,2005,13,0,2,24,0,39,0
Fucus spiralis,2006,2,0,6,25,3.828,39,0
Fucus spiralis,2006,3,0,6,25,3.4799999999999995,39,0
Fucus spiralis,2006,4,6.111111111111111,6,25,3.1319999999999997,39,0.06111111111111111
Fucus spiralis,2006,5,0,6,25,2.784,39,0
Fucus spiralis,2006,6,6.666666666666667,6,25,2.436,39,0.06666666666666667
Fucus spiralis,2006,7,2,6,25,2.088,39,0.02
Fucus spiralis,2006,8,0,6,25,1.7399999999999998,39,0
Fucus spiralis,2006,9,0,6,25,1.392,39,0
Fucus spiralis,2006,10,0,6,25,1.044,39,0
Fucus spiralis,2006,11,0,6,25,0.696,39,0
Fucus spiralis,2006,12,0,5,25,0.348,39,0
Fucus spiralis,2006,13,0,3,25,0,39,0
Fucus spiralis,2008,2,0,1,27,3.828,39,0
Fucus spiralis,2008,3,0,1,27,3.4799999999999995,39,0
Fucus spiralis,2008,4,0,1,27,3.1319999999999997,39,0
Fucus spiralis,2008,5,0,1,27,2.784,39,0
Fucus spiralis,2008,6,0,1,27,2.436,39,0
Fucus spiralis,2008,7,0,1,27,2.088,39,0
Fucus spiralis,2008,8,0,1,27,1.7399999999999998,39,0
Fucus spiralis,2008,9,0,1,27,1.392,39,0
Fucus spiralis,2008,10,0,1,27,1.044,39,0
Fucus spiralis,2008,11,0,1,27,0.696,39,0
Fucus spiralis,2009,2,0,6,28,3.828,39,0
Fucus spiralis,2009,3,0,6,28,3.4799999999999995,39,0
Fucus spiralis,2009,4,0,6,28,3.1319999999999997,39,0
Fucus spiralis,2009,5,0,6,28,2.784,39,0
Fucus spiralis,2009,6,4,6,28,2.436,39,0.04
Fucus spiralis,2009,7,2.777777777777778,6,28,2.088,39,0.02777777777777778
Fucus spiralis,2009,8,0,6,28,1.7399999999999998,39,0
Fucus spiralis,2009,9,0,6,28,1.392,39,0
Fucus spiralis,2009,10,5,6,28,1.044,39,0.05
Fucus spiralis,2009,11,0,6,28,0.696,39,0
Fucus spiralis,2009,12,0,4,28,0.348,39,0
Fucus spiralis,2009,13,0,1,28,0,39,0
Fucus spiralis,2010,2,0,3,29,3.828,39,0
Fucus spiralis,2010,3,0,3,29,3.4799999999999995,39,0
Fucus spiralis,2010,4,0,3,29,3.1319999999999997,39,0
Fucus spiralis,2010,5,0,3,29,2.784,39,0
Fucus spiralis,2010,6,0,3,29,2.436,39,0
Fucus spiralis,2010,7,0,3,29,2.088,39,0
Fucus spiralis,2010,8,0.7777777777777778,3,29,1.7399999999999998,39,0.0077777777777777776
Fucus spiralis,2010,9,0,3,29,1.392,39,0
Fucus spiralis,2010,10,0,3,29,1.044,39,0
Fucus spiralis,2010,11,0.5555555555555556,3,29,0.696,39,0.005555555555555556
Fucus spiralis,2010,12,1.5555555555555556,3,29,0.348,39,0.015555555555555555
Fucus spiralis,2010,13,0,2,29,0,39,0
Fucus spiralis,2010,14,0,2,29,-0.348,39,0
Fucus spiralis,2011,2,0,5,30,3.828,39,0
Fucus spiralis,2011,3,0,5,30,3.4799999999999995,39,0
Fucus spiralis,2011,4,1,5,30,3.1319999999999997,39,0.01
Fucus spiralis,2011,5,0,5,30,2.784,39,0
Fucus spiralis,2011,6,4.866666666666667,5,30,2.436,39,0.04866666666666667
Fucus spiralis,2011,7,0,5,30,2.088,39,0
Fucus spiralis,2011,8,2.8,5,30,1.7399999999999998,39,0.027999999999999997
Fucus spiralis,2011,9,0,5,30,1.392,39,0
Fucus spiralis,2011,10,0,5,30,1.044,39,0
Fucus spiralis,2011,11,1.5,4,30,0.696,39,0.015
Fucus spiralis,2011,12,0,4,30,0.348,39,0
Fucus spiralis,2012,2,0,4,31,3.828,39,0
Fucus spiralis,2012,3,0,4,31,3.4799999999999995,39,0
Fucus spiralis,2012,4,0,4,31,3.1319999999999997,39,0
Fucus spiralis,2012,5,4.166666666666667,4,31,2.784,39,0.04166666666666667
Fucus spiralis,2012,6,0,4,31,2.436,39,0
Fucus spiralis,2012,7,0,4,31,2.088,39,0
Fucus spiralis,2012,8,0,4,31,1.7399999999999998,39,0
Fucus spiralis,2012,9,0,4,31,1.392,39,0
Fucus spiralis,2012,10,0,4,31,1.044,39,0
Fucus spiralis,2012,11,0,4,31,0.696,39,0
Fucus spiralis,2012,12,0,3,31,0.348,39,0
Fucus spiralis,2013,2,0,3,32,3.828,39,0
Fucus spiralis,2013,3,0,3,32,3.4799999999999995,39,0
Fucus spiralis,2013,4,0,3,32,3.1319999999999997,39,0
Fucus spiralis,2013,5,0,3,32,2.784,39,0
Fucus spiralis,2013,6,0,3,32,2.436,39,0
Fucus spiralis,2013,7,2.888888888888889,3,32,2.088,39,0.028888888888888888
Fucus spiralis,2013,8,0,3,32,1.7399999999999998,39,0
Fucus spiralis,2013,9,2.888888888888889,3,32,1.392,39,0.028888888888888888
Fucus spiralis,2013,10,0,3,32,1.044,39,0
Fucus spiralis,2013,11,0,3,32,0.696,39,0
Fucus spiralis,2013,12,0,3,32,0.348,39,0
Fucus spiralis,2013,13,0,2,32,0,39,0
Fucus spiralis,2013,14,0,1,32,-0.348,39,0
Fucus spiralis,2014,2,0,4,33,3.828,39,0
Fucus spiralis,2014,3,0,4,33,3.4799999999999995,39,0
Fucus spiralis,2014,4,0,4,33,3.1319999999999997,39,0
Fucus spiralis,2014,5,2.0833333333333335,4,33,2.784,39,0.020833333333333336
Fucus spiralis,2014,6,0,4,33,2.436,39,0
Fucus spiralis,2014,7,9.083333333333334,4,33,2.088,39,0.09083333333333334
Fucus spiralis,2014,8,0,4,33,1.7399999999999998,39,0
Fucus spiralis,2014,9,1.6666666666666667,4,33,1.392,39,0.016666666666666666
Fucus spiralis,2014,10,0,4,33,1.044,39,0
Fucus spiralis,2014,11,0,4,33,0.696,39,0
Fucus spiralis,2014,12,0,4,33,0.348,39,0
Fucus spiralis,2014,13,0,3,33,0,39,0
Fucus spiralis,2014,14,0,2,33,-0.348,39,0
Fucus spiralis,2015,2,0,5,34,3.828,39,0
Fucus spiralis,2015,3,0.2,5,34,3.4799999999999995,39,0.002
Fucus spiralis,2015,4,0.2,5,34,3.1319999999999997,39,0.002
Fucus spiralis,2015,5,0,5,34,2.784,39,0
Fucus spiralis,2015,6,0,5,34,2.436,39,0
Fucus spiralis,2015,7,0,4,34,2.088,39,0
Fucus spiralis,2015,8,0.2,5,34,1.7399999999999998,39,0.002
Fucus spiralis,2015,9,0,4,34,1.392,39,0
Fucus spiralis,2015,10,0,5,34,1.044,39,0
Fucus spiralis,2015,11,0,4,34,0.696,39,0
Fucus spiralis,2015,12,0,4,34,0.348,39,0
Fucus spiralis,2016,2,0,4,35,3.828,39,0
Fucus spiralis,2016,3,0,4,35,3.4799999999999995,39,0
Fucus spiralis,2016,4,0,4,35,3.1319999999999997,39,0
Fucus spiralis,2016,5,0,4,35,2.784,39,0
Fucus spiralis,2016,6,13.333333333333334,4,35,2.436,39,0.13333333333333333
Fucus spiralis,2016,7,12.083333333333332,4,35,2.088,39,0.12083333333333332
Fucus spiralis,2016,8,0,4,35,1.7399999999999998,39,0
Fucus spiralis,2016,9,0,4,35,1.392,39,0
Fucus spiralis,2016,10,0,4,35,1.044,39,0
Fucus spiralis,2016,11,0,4,35,0.696,39,0
Fucus spiralis,2016,12,0,3,35,0.348,39,0
Fucus spiralis,2016,13,0,1,35,0,39,0
Fucus spiralis,2017,2,0,4,36,3.828,39,0
Fucus spiralis,2017,3,0,4,36,3.4799999999999995,39,0
Fucus spiralis,2017,4,4.833333333333333,4,36,3.1319999999999997,39,0.04833333333333333
Fucus spiralis,2017,5,4.444444444444445,3,36,2.784,39,0.044444444444444446
Fucus spiralis,2017,6,0,4,36,2.436,39,0
Fucus spiralis,2017,7,0.9166666666666667,4,36,2.088,39,0.009166666666666667
Fucus spiralis,2017,8,0,3,36,1.7399999999999998,39,0
Fucus spiralis,2017,9,0,4,36,1.392,39,0
Fucus spiralis,2017,10,0,3,36,1.044,39,0
Fucus spiralis,2017,11,1.6666666666666667,3,36,0.696,39,0.016666666666666666
Fucus spiralis,2017,12,0,2,36,0.348,39,0
Fucus spiralis,2017,13,0,2,36,0,39,0
Fucus spiralis,2019,2,0,6,38,3.828,39,0
Fucus spiralis,2019,3,0,6,38,3.4799999999999995,39,0
Fucus spiralis,2019,4,0,6,38,3.1319999999999997,39,0
Fucus spiralis,2019,5,0,6,38,2.784,39,0
Fucus spiralis,2019,6,1.5627777777777778,6,38,2.436,39,0.01562777777777778
Fucus spiralis,2019,7,0,6,38,2.088,39,0
Fucus spiralis,2019,8,0,6,38,1.7399999999999998,39,0
Fucus spiralis,2019,9,0,6,38,1.392,39,0
Fucus spiralis,2019,10,0,6,38,1.044,39,0
Fucus spiralis,2019,11,1.042,5,38,0.696,39,0.01042
Fucus spiralis,2019,12,0,5,38,0.348,39,0
Fucus spiralis,2019,13,0,2,38,0,39,0
Fucus spiralis,2019,14,0,1,38,-0.348,39,0
Fucus spiralis,2020,2,0,6,39,3.828,39,0
Fucus spiralis,2020,3,0,6,39,3.4799999999999995,39,0
Fucus spiralis,2020,4,0,6,39,3.1319999999999997,39,0
Fucus spiralis,2020,5,0,6,39,2.784,39,0
Fucus spiralis,2020,6,0.7222222222222222,6,39,2.436,39,0.007222222222222222
Fucus spiralis,2020,7,10.666666666666668,6,39,2.088,39,0.10666666666666667
Fucus spiralis,2020,8,0.1111111111111111,6,39,1.7399999999999998,39,0.0011111111111111111
Fucus spiralis,2020,9,0,6,39,1.392,39,0
Fucus spiralis,2020,10,0,5,39,1.044,39,0
Fucus spiralis,2020,11,0,3,39,0.696,39,0
Fucus spiralis,2020,12,0,2,39,0.348,39,0
Fucus spiralis,2020,13,0,2,39,0,39,0
Fucus spiralis,2021,2,0,6,40,3.828,39,0
Fucus spiralis,2021,3,0,6,40,3.4799999999999995,39,0
Fucus spiralis,2021,4,0,6,40,3.1319999999999997,39,0
Fucus spiralis,2021,5,6.861111111111111,6,40,2.784,39,0.06861111111111111
Fucus spiralis,2021,6,1.0416666666666667,6,40,2.436,39,0.010416666666666668
Fucus spiralis,2021,7,2.0666666666666664,6,40,2.088,39,0.020666666666666663
Fucus spiralis,2021,8,0,6,40,1.7399999999999998,39,0
Fucus spiralis,2021,9,0.16666666666666666,6,40,1.392,39,0.0016666666666666666
Fucus spiralis,2021,10,0,6,40,1.044,39,0
Fucus spiralis,2021,11,0,6,40,0.696,39,0
Fucus spiralis,2021,12,0,5,40,0.348,39,0
Fucus spiralis,2021,13,0,4,40,0,39,0
Fucus spiralis,2022,2,0,4,41,3.828,39,0
Fucus spiralis,2022,3,0,4,41,3.4799999999999995,39,0
Fucus spiralis,2022,4,0,5,41,3.1319999999999997,39,0
Fucus spiralis,2022,5,0,5,41,2.784,39,0
Fucus spiralis,2022,6,3.6666666666666665,5,41,2.436,39,0.03666666666666667
Fucus spiralis,2022,7,1.3333333333333335,5,41,2.088,39,0.013333333333333334
Fucus spiralis,2022,8,2.666666666666667,5,41,1.7399999999999998,39,0.02666666666666667
Fucus spiralis,2022,9,0,5,41,1.392,39,0
Fucus spiralis,2022,10,0,5,41,1.044,39,0
Fucus spiralis,2022,11,0,5,41,0.696,39,0
Fucus spiralis,2022,12,0,5,41,0.348,39,0
Fucus spiralis,2022,13,0,4,41,0,39,0
Fucus spiralis,2023,2,0,6,42,3.828,39,0
Fucus spiralis,2023,3,0,6,42,3.4799999999999995,39,0
Fucus spiralis,2023,4,0,6,42,3.1319999999999997,39,0
Fucus spiralis,2023,5,5.729444444444444,6,42,2.784,39,0.05729444444444444
Fucus spiralis,2023,6,0,6,42,2.436,39,0
Fucus spiralis,2023,7,7.833333333333333,6,42,2.088,39,0.07833333333333332
Fucus spiralis,2023,8,0.5211111111111112,6,42,1.7399999999999998,39,0.005211111111111112
Fucus spiralis,2023,9,0.34722222222222227,6,42,1.392,39,0.0034722222222222225
Fucus spiralis,2023,10,0.2222222222222222,6,42,1.044,39,0.0022222222222222222
Fucus spiralis,2023,11,0,5,42,0.696,39,0
Fucus spiralis,2023,12,0,5,42,0.348,39,0
Fucus spiralis,2023,13,0,5,42,0,39,0
Fucus spiralis,2023,14,0,1,42,-0.348,39,0
Fucus vesiculosus,1982,3,0,13,1,3.4799999999999995,39,0
Fucus vesiculosus,1982,4,0,14,1,3.1319999999999997,39,0
Fucus vesiculosus,1982,5,0,16,1,2.784,39,0
Fucus vesiculosus,1982,6,1.6666666666666667,16,1,2.436,39,0.016666666666666666
Fucus vesiculosus,1982,7,6.923076923076923,16,1,2.088,39,0.06923076923076923
Fucus vesiculosus,1982,8,3.6153846153846154,16,1,1.7399999999999998,39,0.036153846153846154
Fucus vesiculosus,1982,9,5.833333333333333,16,1,1.392,39,0.05833333333333333
Fucus vesiculosus,1982,10,1.3333333333333333,16,1,1.044,39,0.013333333333333332
Fucus vesiculosus,1982,11,0,16,1,0.696,39,0
Fucus vesiculosus,1982,12,0,16,1,0.348,39,0
Fucus vesiculosus,1982,13,0,16,1,0,39,0
