organism,year,level,n_transects,year_zero,tidalheight,years_pres,density,density_nonzero
Lacuna vincta,2014,8,4,33,1.7399999999999998,22,0,0.01
Lacuna vincta,2014,9,4,33,1.392,22,0,0.01
Lacuna vincta,2014,10,4,33,1.044,22,0,0.01
Lacuna vincta,2014,11,4,33,0.696,22,0,0.01
Lacuna vincta,2014,12,4,33,0.348,22,0,0.01
Lacuna vincta,2014,13,3,33,0,22,0,0.01
Lacuna vincta,2014,14,2,33,-0.348,22,0,0.01
Lacuna vincta,2015,6,5,34,2.436,22,0,0.01
Lacuna vincta,2015,7,4,34,2.088,22,0,0.01
Lacuna vincta,2015,8,5,34,1.7399999999999998,22,0,0.01
Lacuna vincta,2015,9,4,34,1.392,22,0,0.01
Lacuna vincta,2015,10,5,34,1.044,22,0,0.01
Lacuna vincta,2015,11,4,34,0.696,22,0,0.01
Lacuna vincta,2015,12,4,34,0.348,22,0,0.01
Lacuna vincta,2016,6,4,35,2.436,22,0,0.01
Lacuna vincta,2016,7,4,35,2.088,22,2.083333333333333,2.083333333333333
Lacuna vincta,2016,8,4,35,1.7399999999999998,22,0,0.01
Lacuna vincta,2016,9,4,35,1.392,22,8.333333333333332,8.333333333333332
Lacuna vincta,2016,10,4,35,1.044,22,0,0.01
Lacuna vincta,2016,11,4,35,0.696,22,0,0.01
Lacuna vincta,2016,12,3,35,0.348,22,8.333333333333332,8.333333333333332
Lacuna vincta,2016,13,1,35,0,22,0,0.01
Lacuna vincta,2017,6,4,36,2.436,22,0,0.01
Lacuna vincta,2017,7,4,36,2.088,22,0,0.01
Lacuna vincta,2017,8,3,36,1.7399999999999998,22,0,0.01
Lacuna vincta,2017,9,4,36,1.392,22,0,0.01
Lacuna vincta,2017,10,3,36,1.044,22,0,0.01
Lacuna vincta,2017,11,3,36,0.696,22,0,0.01
Lacuna vincta,2017,12,2,36,0.348,22,0,0.01
Lacuna vincta,2017,13,2,36,0,22,0,0.01
Lacuna vincta,2019,6,6,38,2.436,22,0,0.01
Lacuna vincta,2019,7,6,38,2.088,22,0,0.01
Lacuna vincta,2019,8,6,38,1.7399999999999998,22,0,0.01
Lacuna vincta,2019,9,6,38,1.392,22,0,0.01
Lacuna vincta,2019,10,6,38,1.044,22,0,0.01
Lacuna vincta,2019,11,5,38,0.696,22,0,0.01
Lacuna vincta,2019,12,5,38,0.348,22,0,0.01
Lacuna vincta,2019,13,2,38,0,22,0,0.01
Lacuna vincta,2019,14,1,38,-0.348,22,0,0.01
Lacuna vincta,2020,6,6,39,2.436,22,0,0.01
Lacuna vincta,2020,7,6,39,2.088,22,0,0.01
Lacuna vincta,2020,8,6,39,1.7399999999999998,22,0,0.01
Lacuna vincta,2020,9,6,39,1.392,22,0,0.01
Lacuna vincta,2020,10,5,39,1.044,22,0,0.01
Lacuna vincta,2020,11,3,39,0.696,22,0,0.01
Lacuna vincta,2020,12,2,39,0.348,22,0,0.01
Lacuna vincta,2020,13,2,39,0,22,0,0.01
Lacuna vincta,2021,6,6,40,2.436,22,0,0.01
Lacuna vincta,2021,7,6,40,2.088,22,0,0.01
Lacuna vincta,2021,8,6,40,1.7399999999999998,22,0,0.01
Lacuna vincta,2021,9,6,40,1.392,22,0,0.01
Lacuna vincta,2021,10,6,40,1.044,22,0,0.01
Lacuna vincta,2021,11,6,40,0.696,22,0,0.01
Lacuna vincta,2021,12,5,40,0.348,22,1.6666666666666665,1.6666666666666665
Lacuna vincta,2021,13,4,40,0,22,4.166666666666666,4.166666666666666
Lacuna vincta,2022,6,5,41,2.436,22,0,0.01
Lacuna vincta,2022,7,5,41,2.088,22,0,0.01
Lacuna vincta,2022,8,5,41,1.7399999999999998,22,0,0.01
Lacuna vincta,2022,9,5,41,1.392,22,0,0.01
Lacuna vincta,2022,10,5,41,1.044,22,0,0.01
Lacuna vincta,2022,11,5,41,0.696,22,0,0.01
Lacuna vincta,2022,12,5,41,0.348,22,0,0.01
Lacuna vincta,2022,13,4,41,0,22,8.333333333333332,8.333333333333332
Lacuna vincta,2023,6,6,42,2.436,22,0,0.01
Lacuna vincta,2023,7,6,42,2.088,22,0,0.01
Lacuna vincta,2023,8,6,42,1.7399999999999998,22,0,0.01
Lacuna vincta,2023,9,6,42,1.392,22,0,0.01
Lacuna vincta,2023,10,6,42,1.044,22,1.3888888888888888,1.3888888888888888
Lacuna vincta,2023,11,5,42,0.696,22,0,0.01
Lacuna vincta,2023,12,5,42,0.348,22,0,0.01
Lacuna vincta,2023,13,5,42,0,22,1.6666666666666665,1.6666666666666665
Lacuna vincta,2023,14,1,42,-0.348,22,0,0.01
Littorina littorea,1982,1,6,1,4.176,39,0,0.01
Littorina littorea,1982,2,7,1,3.828,39,10.714285714285714,10.714285714285714
Littorina littorea,1982,3,13,1,3.4799999999999995,39,0,0.01
Littorina littorea,1982,4,14,1,3.1319999999999997,39,51.923076923076934,51.923076923076934
Littorina littorea,1982,5,16,1,2.784,39,1.5625,1.5625
Littorina littorea,1982,6,16,1,2.436,39,7.8125,7.8125
Littorina littorea,1982,7,16,1,2.088,39,17.1875,17.1875
Littorina littorea,1982,8,16,1,1.7399999999999998,39,60.9375,60.9375
Littorina littorea,1982,9,16,1,1.392,39,55.00000000000001,55.00000000000001
Littorina littorea,1982,10,16,1,1.044,39,63.33333333333333,63.33333333333333
Littorina littorea,1982,11,16,1,0.696,39,86.66666666666666,86.66666666666666
Littorina littorea,1982,12,16,1,0.348,39,146.875,146.875
Littorina littorea,1982,13,16,1,0,39,126.66666666666666,126.66666666666666
Littorina littorea,1982,14,8,1,-0.348,39,28.125,28.125
Littorina littorea,1983,1,6,2,4.176,39,0,0.01
Littorina littorea,1983,2,10,2,3.828,39,0,0.01
Littorina littorea,1983,3,12,2,3.4799999999999995,39,0,0.01
Littorina littorea,1983,4,16,2,3.1319999999999997,39,13.281250000000002,13.281250000000002
Littorina littorea,1983,5,15,2,2.784,39,115,115
Littorina littorea,1983,6,15,2,2.436,39,13.333333333333332,13.333333333333332
Littorina littorea,1983,7,15,2,2.088,39,11.666666666666668,11.666666666666668
Littorina littorea,1983,8,16,2,1.7399999999999998,39,12.5,12.5
Littorina littorea,1983,9,15,2,1.392,39,36.666666666666664,36.666666666666664
Littorina littorea,1983,10,16,2,1.044,39,28.125,28.125
Littorina littorea,1983,11,16,2,0.696,39,75,75
Littorina littorea,1983,12,15,2,0.348,39,170,170
Littorina littorea,1983,13,4,2,0,39,631.25,631.25
Littorina littorea,1984,1,8,3,4.176,39,0,0.01
Littorina littorea,1984,2,10,3,3.828,39,0,0.01
Littorina littorea,1984,3,11,3,3.4799999999999995,39,34.090909090909086,34.090909090909086
Littorina littorea,1984,4,13,3,3.1319999999999997,39,11.53846153846154,11.53846153846154
Littorina littorea,1984,5,13,3,2.784,39,0,0.01
Littorina littorea,1984,6,13,3,2.436,39,36.53846153846154,36.53846153846154
Littorina littorea,1984,7,13,3,2.088,39,3.8461538461538463,3.8461538461538463
Littorina littorea,1984,8,13,3,1.7399999999999998,39,7.6923076923076925,7.6923076923076925
Littorina littorea,1984,9,13,3,1.392,39,0,0.01
Littorina littorea,1984,10,13,3,1.044,39,19.230769230769234,19.230769230769234
Littorina littorea,1984,11,13,3,0.696,39,11.53846153846154,11.53846153846154
Littorina littorea,1984,12,13,3,0.348,39,30.76923076923077,30.76923076923077
Littorina littorea,1984,13,8,3,0,39,50,50
Littorina littorea,1985,1,1,4,4.176,39,0,0.01
Littorina littorea,1985,2,1,4,3.828,39,0,0.01
Littorina littorea,1985,3,1,4,3.4799999999999995,39,0,0.01
Littorina littorea,1985,4,1,4,3.1319999999999997,39,0,0.01
Littorina littorea,1985,5,1,4,2.784,39,0,0.01
Littorina littorea,1985,6,14,4,2.436,39,13.095238095238097,13.095238095238097
Littorina littorea,1985,7,1,4,2.088,39,0,0.01
Littorina littorea,1985,8,1,4,1.7399999999999998,39,0,0.01
Littorina littorea,1985,9,13,4,1.392,39,8.974358974358974,8.974358974358974
Littorina littorea,1985,10,2,4,1.044,39,20.833333333333332,20.833333333333332
Littorina littorea,1985,11,1,4,0.696,39,0,0.01
Littorina littorea,1985,12,11,4,0.348,39,135.60606060606062,135.60606060606062
Littorina littorea,1985,13,1,4,0,39,0,0.01
Littorina littorea,1986,1,10,5,4.176,39,0,0.01
Littorina littorea,1986,2,10,5,3.828,39,0,0.01
Littorina littorea,1986,3,12,5,3.4799999999999995,39,0,0.01
Littorina littorea,1986,4,13,5,3.1319999999999997,39,0,0.01
Littorina littorea,1986,5,13,5,2.784,39,3.8461538461538463,3.8461538461538463
Littorina littorea,1986,6,14,5,2.436,39,10.119047619047619,10.119047619047619
Littorina littorea,1986,7,13,5,2.088,39,0,0.01
Littorina littorea,1986,8,14,5,1.7399999999999998,39,1.7857142857142858,1.7857142857142858
Littorina littorea,1986,9,11,5,1.392,39,5,5
Littorina littorea,1986,10,14,5,1.044,39,93.45238095238093,93.45238095238093
Littorina littorea,1986,11,10,5,0.696,39,0,0.01
Littorina littorea,1986,12,9,5,0.348,39,15.625,15.625
Littorina littorea,1986,13,7,5,0,39,33.33333333333333,33.33333333333333
Littorina littorea,1986,14,1,5,-0.348,39,300,300
Littorina littorea,1987,1,9,6,4.176,39,0,0.01
Littorina littorea,1987,2,10,6,3.828,39,0,0.01
Littorina littorea,1987,3,11,6,3.4799999999999995,39,0,0.01
Littorina littorea,1987,4,11,6,3.1319999999999997,39,0,0.01
Littorina littorea,1987,5,11,6,2.784,39,59.090909090909086,59.090909090909086
Littorina littorea,1987,6,11,6,2.436,39,6.0606060606060606,6.0606060606060606
Littorina littorea,1987,7,11,6,2.088,39,79.54545454545453,79.54545454545453
Littorina littorea,1987,8,11,6,1.7399999999999998,39,4.545454545454546,4.545454545454546
Littorina littorea,1987,9,11,6,1.392,39,27.27272727272727,27.27272727272727
Littorina littorea,1987,10,11,6,1.044,39,6.8181818181818175,6.8181818181818175
Littorina littorea,1987,11,11,6,0.696,39,29.545454545454543,29.545454545454543
Littorina littorea,1987,12,11,6,0.348,39,33.333333333333336,33.333333333333336
Littorina littorea,1987,13,10,6,0,39,0,0.01
Littorina littorea,1987,14,6,6,-0.348,39,4.166666666666666,4.166666666666666
Littorina littorea,1988,1,10,7,4.176,39,0,0.01
Littorina littorea,1988,2,10,7,3.828,39,0,0.01
Littorina littorea,1988,3,10,7,3.4799999999999995,39,0,0.01
Littorina littorea,1988,4,11,7,3.1319999999999997,39,50,50
Littorina littorea,1988,5,11,7,2.784,39,11.363636363636363,11.363636363636363
Littorina littorea,1988,6,11,7,2.436,39,0.7575757575757576,0.7575757575757576
Littorina littorea,1988,7,11,7,2.088,39,22.727272727272727,22.727272727272727
Littorina littorea,1988,8,11,7,1.7399999999999998,39,25,25
Littorina littorea,1988,9,11,7,1.392,39,5.303030303030303,5.303030303030303
Littorina littorea,1988,10,11,7,1.044,39,70.45454545454545,70.45454545454545
Littorina littorea,1988,11,11,7,0.696,39,22.727272727272727,22.727272727272727
Littorina littorea,1988,12,11,7,0.348,39,34.090909090909086,34.090909090909086
Littorina littorea,1988,13,7,7,0,39,85.71428571428571,85.71428571428571
Littorina littorea,1988,14,2,7,-0.348,39,25,25
Littorina littorea,1989,1,9,8,4.176,39,0,0.01
Littorina littorea,1989,2,9,8,3.828,39,0,0.01
Littorina littorea,1989,3,10,8,3.4799999999999995,39,0,0.01
Littorina littorea,1989,4,11,8,3.1319999999999997,39,0,0.01
Littorina littorea,1989,5,10,8,2.784,39,0,0.01
Littorina littorea,1989,6,11,8,2.436,39,22.727272727272727,22.727272727272727
Littorina littorea,1989,7,11,8,2.088,39,2.5,2.5
Littorina littorea,1989,8,11,8,1.7399999999999998,39,0,0.01
Littorina littorea,1989,9,11,8,1.392,39,12.878787878787879,12.878787878787879
Littorina littorea,1989,10,11,8,1.044,39,20.454545454545457,20.454545454545457
Littorina littorea,1989,11,11,8,0.696,39,52.27272727272727,52.27272727272727
Littorina littorea,1989,12,10,8,0.348,39,131.66666666666666,131.66666666666666
Littorina littorea,1989,13,8,8,0,39,75,75
Littorina littorea,1989,14,1,8,-0.348,39,0,0.01
Littorina littorea,1990,1,10,9,4.176,39,0,0.01
Littorina littorea,1990,2,10,9,3.828,39,0,0.01
Littorina littorea,1990,3,11,9,3.4799999999999995,39,0,0.01
Littorina littorea,1990,4,12,9,3.1319999999999997,39,2.083333333333333,2.083333333333333
Littorina littorea,1990,5,11,9,2.784,39,0,0.01
Littorina littorea,1990,6,12,9,2.436,39,0.6944444444444444,0.6944444444444444
Littorina littorea,1990,7,12,9,2.088,39,10.416666666666666,10.416666666666666
Littorina littorea,1990,8,12,9,1.7399999999999998,39,0,0.01
Littorina littorea,1990,9,12,9,1.392,39,11.11111111111111,11.11111111111111
Littorina littorea,1990,10,12,9,1.044,39,2.083333333333333,2.083333333333333
Littorina littorea,1990,11,12,9,0.696,39,20.833333333333332,20.833333333333332
Littorina littorea,1990,12,12,9,0.348,39,13.88888888888889,13.88888888888889
Littorina littorea,1990,13,11,9,0,39,79.92424242424242,79.92424242424242
Littorina littorea,1991,1,7,10,4.176,39,0,0.01
Littorina littorea,1991,2,8,10,3.828,39,0,0.01
Littorina littorea,1991,3,9,10,3.4799999999999995,39,0,0.01
Littorina littorea,1991,4,9,10,3.1319999999999997,39,0,0.01
Littorina littorea,1991,5,8,10,2.784,39,0,0.01
Littorina littorea,1991,6,9,10,2.436,39,0,0.01
Littorina littorea,1991,7,9,10,2.088,39,2.7777777777777777,2.7777777777777777
Littorina littorea,1991,8,9,10,1.7399999999999998,39,1.8518518518518519,1.8518518518518519
Littorina littorea,1991,9,9,10,1.392,39,0,0.01
Littorina littorea,1991,10,9,10,1.044,39,12.037037037037036,12.037037037037036
Littorina littorea,1991,11,9,10,0.696,39,0,0.01
Littorina littorea,1991,12,9,10,0.348,39,3.7037037037037037,3.7037037037037037
Littorina littorea,1991,13,9,10,0,39,5.555555555555555,5.555555555555555
Littorina littorea,1991,14,5,10,-0.348,39,34.99999999999999,34.99999999999999
Littorina littorea,1992,1,11,11,4.176,39,0,0.01
Littorina littorea,1992,2,12,11,3.828,39,2.083333333333333,2.083333333333333
Littorina littorea,1992,3,12,11,3.4799999999999995,39,0,0.01
Littorina littorea,1992,4,14,11,3.1319999999999997,39,0,0.01
Littorina littorea,1992,5,13,11,2.784,39,0,0.01
Littorina littorea,1992,6,14,11,2.436,39,0,0.01
Littorina littorea,1992,7,14,11,2.088,39,0.5952380952380952,0.5952380952380952
Littorina littorea,1992,8,14,11,1.7399999999999998,39,3.5714285714285716,3.5714285714285716
Littorina littorea,1992,9,14,11,1.392,39,4.166666666666666,4.166666666666666
Littorina littorea,1992,10,14,11,1.044,39,7.142857142857143,7.142857142857143
Littorina littorea,1992,11,13,11,0.696,39,12.17948717948718,12.17948717948718
Littorina littorea,1992,12,11,11,0.348,39,56.060606060606055,56.060606060606055
Littorina littorea,1992,13,7,11,0,39,94.04761904761905,94.04761904761905
Littorina littorea,1992,14,1,11,-0.348,39,37.5,37.5
Littorina littorea,1993,1,9,12,4.176,39,0,0.01
Littorina littorea,1993,2,9,12,3.828,39,0,0.01
Littorina littorea,1993,3,10,12,3.4799999999999995,39,0,0.01
Littorina littorea,1993,4,11,12,3.1319999999999997,39,0,0.01
Littorina littorea,1993,5,10,12,2.784,39,5,5
Littorina littorea,1993,6,11,12,2.436,39,3.0303030303030303,3.0303030303030303
Littorina littorea,1993,7,11,12,2.088,39,3.0303030303030303,3.0303030303030303
Littorina littorea,1993,8,11,12,1.7399999999999998,39,6.0606060606060606,6.0606060606060606
Littorina littorea,1993,9,11,12,1.392,39,5.303030303030304,5.303030303030304
Littorina littorea,1993,10,11,12,1.044,39,10.606060606060607,10.606060606060607
Littorina littorea,1993,11,11,12,0.696,39,34.09090909090909,34.09090909090909
Littorina littorea,1993,12,11,12,0.348,39,36.36363636363637,36.36363636363637
Littorina littorea,1993,13,5,12,0,39,6.666666666666666,6.666666666666666
Littorina littorea,1993,14,1,12,-0.348,39,0,0.01
Littorina littorea,1994,1,10,13,4.176,39,0,0.01
Littorina littorea,1994,2,10,13,3.828,39,0,0.01
Littorina littorea,1994,3,10,13,3.4799999999999995,39,0,0.01
Littorina littorea,1994,4,12,13,3.1319999999999997,39,0,0.01
Littorina littorea,1994,5,12,13,2.784,39,0,0.01
Littorina littorea,1994,6,12,13,2.436,39,2.083333333333333,2.083333333333333
Littorina littorea,1994,7,12,13,2.088,39,1.3888888888888888,1.3888888888888888
Littorina littorea,1994,8,12,13,1.7399999999999998,39,4.166666666666666,4.166666666666666
Littorina littorea,1994,9,12,13,1.392,39,10.416666666666666,10.416666666666666
Littorina littorea,1994,10,12,13,1.044,39,18.055555555555554,18.055555555555554
Littorina littorea,1994,11,12,13,0.696,39,42.36111111111111,42.36111111111111
Littorina littorea,1994,12,12,13,0.348,39,70.83333333333334,70.83333333333334
Littorina littorea,1994,13,12,13,0,39,72.91666666666667,72.91666666666667
Littorina littorea,1994,14,10,13,-0.348,39,72.5,72.5
Littorina littorea,1995,1,11,14,4.176,39,1.5151515151515151,1.5151515151515151
Littorina littorea,1995,2,12,14,3.828,39,8.333333333333332,8.333333333333332
Littorina littorea,1995,3,12,14,3.4799999999999995,39,72.91666666666666,72.91666666666666
Littorina littorea,1995,4,13,14,3.1319999999999997,39,0,0.01
Littorina littorea,1995,5,12,14,2.784,39,0,0.01
Littorina littorea,1995,6,14,14,2.436,39,0.8928571428571429,0.8928571428571429
Littorina littorea,1995,7,13,14,2.088,39,3.846153846153846,3.846153846153846
Littorina littorea,1995,8,14,14,1.7399999999999998,39,6.547619047619048,6.547619047619048
Littorina littorea,1995,9,12,14,1.392,39,26.38888888888889,26.38888888888889
Littorina littorea,1995,10,14,14,1.044,39,75,75
Littorina littorea,1995,11,14,14,0.696,39,49.404761904761905,49.404761904761905
Littorina littorea,1995,12,12,14,0.348,39,84.02777777777779,84.02777777777779
Littorina littorea,1995,13,10,14,0,39,60.83333333333333,60.83333333333333
Littorina littorea,1995,14,4,14,-0.348,39,81.25,81.25
Littorina littorea,1996,1,5,15,4.176,39,0,0.01
Littorina littorea,1996,2,6,15,3.828,39,0,0.01
Littorina littorea,1996,3,7,15,3.4799999999999995,39,0,0.01
Littorina littorea,1996,4,7,15,3.1319999999999997,39,35.714285714285715,35.714285714285715
Littorina littorea,1996,5,6,15,2.784,39,2.7777777777777777,2.7777777777777777
Littorina littorea,1996,6,7,15,2.436,39,0,0.01
Littorina littorea,1996,7,7,15,2.088,39,4.761904761904762,4.761904761904762
Littorina littorea,1996,8,7,15,1.7399999999999998,39,10.714285714285714,10.714285714285714
Littorina littorea,1996,9,7,15,1.392,39,16.666666666666664,16.666666666666664
Littorina littorea,1996,10,7,15,1.044,39,8.333333333333332,8.333333333333332
Littorina littorea,1996,11,7,15,0.696,39,77.38095238095238,77.38095238095238
Littorina littorea,1996,12,5,15,0.348,39,226.66666666666666,226.66666666666666
Littorina littorea,1996,13,4,15,0,39,147.91666666666666,147.91666666666666
Littorina littorea,1997,1,6,16,4.176,39,0,0.01
Littorina littorea,1997,2,6,16,3.828,39,0,0.01
Littorina littorea,1997,3,6,16,3.4799999999999995,39,0,0.01
Littorina littorea,1997,4,6,16,3.1319999999999997,39,0,0.01
Littorina littorea,1997,5,6,16,2.784,39,1.3888888888888888,1.3888888888888888
Littorina littorea,1997,6,6,16,2.436,39,30.555555555555554,30.555555555555554
Littorina littorea,1997,7,6,16,2.088,39,6.944444444444445,6.944444444444445
Littorina littorea,1997,8,6,16,1.7399999999999998,39,6.944444444444445,6.944444444444445
Littorina littorea,1997,9,6,16,1.392,39,19.444444444444443,19.444444444444443
Littorina littorea,1997,10,6,16,1.044,39,45.833333333333336,45.833333333333336
Littorina littorea,1997,11,6,16,0.696,39,122.22222222222223,122.22222222222223
Littorina littorea,1997,12,6,16,0.348,39,202.77777777777777,202.77777777777777
Littorina littorea,1997,13,4,16,0,39,360.4166666666667,360.4166666666667
Littorina littorea,1998,1,9,17,4.176,39,0,0.01
Littorina littorea,1998,2,10,17,3.828,39,0,0.01
Littorina littorea,1998,3,10,17,3.4799999999999995,39,0,0.01
Littorina littorea,1998,4,10,17,3.1319999999999997,39,0,0.01
Littorina littorea,1998,5,10,17,2.784,39,0,0.01
Littorina littorea,1998,6,10,17,2.436,39,3.333333333333333,3.333333333333333
Littorina littorea,1998,7,10,17,2.088,39,10.833333333333332,10.833333333333332
Littorina littorea,1998,8,10,17,1.7399999999999998,39,9.166666666666666,9.166666666666666
Littorina littorea,1998,9,10,17,1.392,39,17.499999999999996,17.499999999999996
Littorina littorea,1998,10,10,17,1.044,39,37.5,37.5
Littorina littorea,1998,11,10,17,0.696,39,72.5,72.5
Littorina littorea,1998,12,10,17,0.348,39,107.49999999999999,107.49999999999999
Littorina littorea,1998,13,9,17,0,39,977.7777777777778,977.7777777777778
Littorina littorea,1998,14,5,17,-0.348,39,1893.3333333333333,1893.3333333333333
Littorina littorea,1999,1,5,18,4.176,39,0,0.01
Littorina littorea,1999,2,5,18,3.828,39,0,0.01
Littorina littorea,1999,3,5,18,3.4799999999999995,39,0,0.01
Littorina littorea,1999,4,5,18,3.1319999999999997,39,0,0.01
Littorina littorea,1999,5,6,18,2.784,39,0,0.01
Littorina littorea,1999,6,7,18,2.436,39,4.761904761904762,4.761904761904762
Littorina littorea,1999,7,7,18,2.088,39,0,0.01
Littorina littorea,1999,8,6,18,1.7399999999999998,39,6.944444444444445,6.944444444444445
Littorina littorea,1999,9,5,18,1.392,39,25,25
Littorina littorea,1999,10,5,18,1.044,39,45.00000000000001,45.00000000000001
Littorina littorea,1999,11,5,18,0.696,39,65,65
Littorina littorea,1999,12,5,18,0.348,39,115,115
Littorina littorea,1999,13,5,18,0,39,186.66666666666669,186.66666666666669
Littorina littorea,1999,14,3,18,-0.348,39,147.22222222222223,147.22222222222223
Littorina littorea,2000,1,7,19,4.176,39,0,0.01
Littorina littorea,2000,2,7,19,3.828,39,0,0.01
Littorina littorea,2000,3,7,19,3.4799999999999995,39,0,0.01
Littorina littorea,2000,4,7,19,3.1319999999999997,39,0,0.01
Littorina littorea,2000,5,7,19,2.784,39,0,0.01
Littorina littorea,2000,6,7,19,2.436,39,1.1904761904761905,1.1904761904761905
Littorina littorea,2000,7,7,19,2.088,39,5.952380952380952,5.952380952380952
Littorina littorea,2000,8,7,19,1.7399999999999998,39,10.714285714285715,10.714285714285715
Littorina littorea,2000,9,7,19,1.392,39,10.714285714285714,10.714285714285714
Littorina littorea,2000,10,7,19,1.044,39,19.047619047619047,19.047619047619047
Littorina littorea,2000,11,7,19,0.696,39,130.95238095238096,130.95238095238096
Littorina littorea,2000,12,7,19,0.348,39,196.42857142857142,196.42857142857142
Littorina littorea,2000,13,6,19,0,39,238.88888888888891,238.88888888888891
Littorina littorea,2000,14,5,19,-0.348,39,76.66666666666666,76.66666666666666
Littorina littorea,2001,1,6,20,4.176,39,0,0.01
Littorina littorea,2001,2,6,20,3.828,39,0,0.01
Littorina littorea,2001,3,6,20,3.4799999999999995,39,1.3888888888888888,1.3888888888888888
Littorina littorea,2001,4,6,20,3.1319999999999997,39,0,0.01
Littorina littorea,2001,5,6,20,2.784,39,0,0.01
Littorina littorea,2001,6,6,20,2.436,39,0,0.01
Littorina littorea,2001,7,6,20,2.088,39,5.555555555555555,5.555555555555555
Littorina littorea,2001,8,6,20,1.7399999999999998,39,5.555555555555555,5.555555555555555
Littorina littorea,2001,9,6,20,1.392,39,8.333333333333332,8.333333333333332
Littorina littorea,2001,10,6,20,1.044,39,11.11111111111111,11.11111111111111
Littorina littorea,2001,11,6,20,0.696,39,22.22222222222222,22.22222222222222
Littorina littorea,2001,12,6,20,0.348,39,27.77777777777778,27.77777777777778
Littorina littorea,2001,13,6,20,0,39,50,50
Littorina littorea,2001,14,3,20,-0.348,39,41.666666666666664,41.666666666666664
Littorina littorea,2002,1,6,21,4.176,39,0,0.01
Littorina littorea,2002,2,6,21,3.828,39,0,0.01
Littorina littorea,2002,3,6,21,3.4799999999999995,39,0,0.01
Littorina littorea,2002,4,6,21,3.1319999999999997,39,0,0.01
Littorina littorea,2002,5,6,21,2.784,39,0,0.01
Littorina littorea,2002,6,6,21,2.436,39,2.7777777777777777,2.7777777777777777
Littorina littorea,2002,7,6,21,2.088,39,9.722222222222221,9.722222222222221
Littorina littorea,2002,8,6,21,1.7399999999999998,39,13.88888888888889,13.88888888888889
Littorina littorea,2002,9,6,21,1.392,39,19.444444444444443,19.444444444444443
Littorina littorea,2002,10,6,21,1.044,39,52.77777777777778,52.77777777777778
Littorina littorea,2002,11,6,21,0.696,39,141.66666666666666,141.66666666666666
Littorina littorea,2002,12,5,21,0.348,39,80,80
Littorina littorea,2002,13,4,21,0,39,112.5,112.5
Littorina littorea,2002,14,2,21,-0.348,39,45.833333333333336,45.833333333333336
Littorina littorea,2003,1,5,22,4.176,39,0,0.01
Littorina littorea,2003,2,5,22,3.828,39,0,0.01
Littorina littorea,2003,3,5,22,3.4799999999999995,39,0,0.01
Littorina littorea,2003,4,5,22,3.1319999999999997,39,0,0.01
Littorina littorea,2003,5,5,22,2.784,39,0,0.01
Littorina littorea,2003,6,5,22,2.436,39,1.6666666666666665,1.6666666666666665
Littorina littorea,2003,7,5,22,2.088,39,3.333333333333333,3.333333333333333
Littorina littorea,2003,8,5,22,1.7399999999999998,39,8.333333333333332,8.333333333333332
Littorina littorea,2003,9,5,22,1.392,39,26.666666666666664,26.666666666666664
Littorina littorea,2003,10,5,22,1.044,39,33.333333333333336,33.333333333333336
Littorina littorea,2003,11,5,22,0.696,39,53.33333333333333,53.33333333333333
Littorina littorea,2003,12,5,22,0.348,39,191.66666666666666,191.66666666666666
Littorina littorea,2003,13,4,22,0,39,72.91666666666667,72.91666666666667
Littorina littorea,2003,14,1,22,-0.348,39,0,0.01
Littorina littorea,2004,1,6,23,4.176,39,0,0.01
Littorina littorea,2004,2,6,23,3.828,39,0,0.01
Littorina littorea,2004,3,6,23,3.4799999999999995,39,0,0.01
Littorina littorea,2004,4,6,23,3.1319999999999997,39,0,0.01
Littorina littorea,2004,5,6,23,2.784,39,0,0.01
Littorina littorea,2004,6,6,23,2.436,39,0,0.01
Littorina littorea,2004,7,6,23,2.088,39,4.166666666666666,4.166666666666666
Littorina littorea,2004,8,6,23,1.7399999999999998,39,0,0.01
Littorina littorea,2004,9,6,23,1.392,39,30.555555555555557,30.555555555555557
Littorina littorea,2004,10,6,23,1.044,39,5.555555555555555,5.555555555555555
Littorina littorea,2004,11,6,23,0.696,39,36.11111111111111,36.11111111111111
Littorina littorea,2004,12,6,23,0.348,39,36.11111111111111,36.11111111111111
Littorina littorea,2004,13,5,23,0,39,105,105
Littorina littorea,2004,14,5,23,-0.348,39,105,105
Littorina littorea,2005,1,4,24,4.176,39,0,0.01
Littorina littorea,2005,2,4,24,3.828,39,0,0.01
Littorina littorea,2005,3,4,24,3.4799999999999995,39,0,0.01
Littorina littorea,2005,4,4,24,3.1319999999999997,39,0,0.01
Littorina littorea,2005,5,4,24,2.784,39,0,0.01
Littorina littorea,2005,6,4,24,2.436,39,0,0.01
Littorina littorea,2005,7,4,24,2.088,39,4.166666666666666,4.166666666666666
Littorina littorea,2005,8,4,24,1.7399999999999998,39,4.166666666666666,4.166666666666666
Littorina littorea,2005,9,4,24,1.392,39,12.5,12.5
Littorina littorea,2005,10,4,24,1.044,39,87.50000000000001,87.50000000000001
Littorina littorea,2005,11,4,24,0.696,39,204.16666666666666,204.16666666666666
Littorina littorea,2005,12,3,24,0.348,39,127.77777777777777,127.77777777777777
Littorina littorea,2005,13,2,24,0,39,208.33333333333334,208.33333333333334
Littorina littorea,2006,1,6,25,4.176,39,0,0.01
